timestamp,transaction_type,channel,amount_band,hour_of_day,recent_transaction_count,minutes_since_previous_transaction,device_change,distance_from_recent_pattern,recent_failed_transaction_count,manual_review_required
2025-01-11T00:16:00Z,debit_purchase,mobile,500_to_999,19,4,15.39,false,0.142,0,1
2025-01-11T00:33:00Z,deposit,mobile,500_to_999,19,2,1.36,false,0.162,0,0
2025-01-11T00:50:00Z,debit_purchase,mobile,100_to_499,21,4,2.60,false,0.389,0,0
2025-01-11T01:07:00Z,atm_withdrawal,branch_assisted,1000_to_2499,17,4,5.04,false,0.543,1,1
2025-01-11T01:24:00Z,bill_payment,mobile,100_to_499,12,4,114.23,false,0.547,0,1
2025-01-11T01:41:00Z,internal_transfer,web,25_to_99,14,2,43.22,false,0.361,0,1
2025-01-11T01:58:00Z,internal_transfer,mobile,500_to_999,7,1,83.56,false,0.202,2,1
2025-01-11T02:15:00Z,debit_purchase,web,under_25,17,4,25.45,false,0.488,0,0
2025-01-11T02:32:00Z,debit_purchase,mobile,100_to_499,21,3,42.37,false,0.229,0,0
2025-01-11T02:49:00Z,external_transfer,mobile,under_25,14,3,16.22,false,0.194,0,1
2025-01-11T03:06:00Z,debit_purchase,web,100_to_499,22,3,34.05,false,0.279,3,0
2025-01-11T03:23:00Z,debit_purchase,branch_assisted,25_to_99,10,4,127.38,false,0.308,2,0
2025-01-11T03:40:00Z,external_transfer,mobile,25_to_99,17,3,120.72,false,0.087,0,0
2025-01-11T03:57:00Z,bill_payment,branch_assisted,100_to_499,20,0,3.74,false,0.370,1,0
2025-01-11T04:14:00Z,debit_purchase,atm,100_to_499,2,3,5.86,false,0.193,1,1
2025-01-11T04:31:00Z,bill_payment,mobile,500_to_999,4,3,15.50,false,0.370,0,0
2025-01-11T04:48:00Z,debit_purchase,atm,25_to_99,13,6,12.67,false,0.135,1,0
2025-01-11T05:05:00Z,external_transfer,mobile,100_to_499,8,2,9.81,false,0.207,0,0
2025-01-11T05:22:00Z,external_transfer,web,25_to_99,5,3,11.69,false,0.186,0,1
2025-01-11T05:39:00Z,internal_transfer,branch_assisted,under_25,18,3,18.03,false,0.758,0,0
2025-01-11T05:56:00Z,debit_purchase,mobile,25_to_99,4,4,85.44,false,0.135,0,1
2025-01-11T06:13:00Z,deposit,mobile,under_25,4,2,20.46,false,0.620,1,0
2025-01-11T06:30:00Z,debit_purchase,atm,25_to_99,2,5,0.75,false,0.321,0,1
2025-01-11T06:47:00Z,external_transfer,mobile,25_to_99,23,2,42.65,false,0.127,0,0
2025-01-11T07:04:00Z,internal_transfer,atm,25_to_99,16,3,7.36,false,0.268,0,0
2025-01-11T07:21:00Z,debit_purchase,branch_assisted,500_to_999,4,0,35.12,false,0.141,0,0
2025-01-11T07:38:00Z,debit_purchase,mobile,500_to_999,10,2,61.05,false,0.534,1,1
2025-01-11T07:55:00Z,atm_withdrawal,mobile,25_to_99,2,1,4.73,false,0.563,0,1
2025-01-11T08:12:00Z,debit_purchase,mobile,100_to_499,23,2,89.30,false,0.109,1,0
2025-01-11T08:29:00Z,debit_purchase,mobile,100_to_499,18,3,49.02,false,0.324,0,0
2025-01-11T08:46:00Z,internal_transfer,mobile,500_to_999,16,1,28.75,false,0.353,2,0
2025-01-11T09:03:00Z,bill_payment,atm,100_to_499,18,2,38.30,false,0.323,0,1
2025-01-11T09:20:00Z,deposit,mobile,under_25,2,4,15.24,false,0.266,0,0
2025-01-11T09:37:00Z,external_transfer,mobile,25_to_99,8,0,11.16,false,0.154,0,0
2025-01-11T09:54:00Z,atm_withdrawal,mobile,under_25,20,4,22.27,false,0.119,0,0
2025-01-11T10:11:00Z,atm_withdrawal,mobile,500_to_999,3,4,11.52,true,0.460,1,1
2025-01-11T10:28:00Z,debit_purchase,web,100_to_499,13,2,52.07,false,0.006,1,0
2025-01-11T10:45:00Z,bill_payment,mobile,25_to_99,21,1,20.96,false,0.043,1,1
2025-01-11T11:02:00Z,internal_transfer,mobile,1000_to_2499,19,3,28.04,false,0.072,1,1
2025-01-11T11:19:00Z,debit_purchase,mobile,25_to_99,8,3,40.27,false,0.371,0,0
2025-01-11T11:36:00Z,deposit,web,2500_plus,7,2,45.55,true,0.575,0,0
2025-01-11T11:53:00Z,debit_purchase,atm,100_to_499,7,0,35.13,false,0.185,0,0
2025-01-11T12:10:00Z,external_transfer,mobile,1000_to_2499,6,5,18.54,false,0.225,1,0
2025-01-11T12:27:00Z,bill_payment,web,1000_to_2499,17,1,7.85,true,0.137,0,0
2025-01-11T12:44:00Z,bill_payment,branch_assisted,25_to_99,12,4,4.81,false,0.588,1,1
2025-01-11T13:01:00Z,bill_payment,branch_assisted,500_to_999,8,3,4.46,false,0.172,0,1
2025-01-11T13:18:00Z,debit_purchase,mobile,25_to_99,22,3,54.16,false,0.357,0,0
2025-01-11T13:35:00Z,debit_purchase,web,25_to_99,23,1,31.07,false,0.088,1,0
2025-01-11T13:52:00Z,external_transfer,mobile,25_to_99,18,2,85.56,false,0.195,0,0
2025-01-11T14:09:00Z,external_transfer,mobile,2500_plus,16,0,1.09,false,0.066,0,0
2025-01-11T14:26:00Z,debit_purchase,mobile,1000_to_2499,16,2,81.35,false,0.379,0,1
2025-01-11T14:43:00Z,deposit,mobile,25_to_99,22,2,84.51,true,0.205,0,0
2025-01-11T15:00:00Z,debit_purchase,mobile,1000_to_2499,8,4,43.64,false,0.457,0,0
2025-01-11T15:17:00Z,internal_transfer,mobile,25_to_99,5,5,26.07,false,0.181,0,0
2025-01-11T15:34:00Z,bill_payment,mobile,500_to_999,21,2,92.54,false,0.328,0,0
2025-01-11T15:51:00Z,external_transfer,web,100_to_499,20,1,41.19,false,0.464,1,0
2025-01-11T16:08:00Z,internal_transfer,web,1000_to_2499,8,3,18.83,false,0.516,0,1
2025-01-11T16:25:00Z,atm_withdrawal,web,100_to_499,0,1,48.80,false,0.165,1,0
2025-01-11T16:42:00Z,internal_transfer,web,100_to_499,6,3,47.90,true,0.322,0,0
2025-01-11T16:59:00Z,debit_purchase,mobile,100_to_499,15,3,170.69,false,0.632,0,1
2025-01-11T17:16:00Z,debit_purchase,mobile,25_to_99,12,2,15.78,false,0.594,0,1
2025-01-11T17:33:00Z,debit_purchase,branch_assisted,500_to_999,21,4,4.89,false,0.411,0,0
2025-01-11T17:50:00Z,internal_transfer,mobile,100_to_499,18,2,90.69,false,0.504,0,0
2025-01-11T18:07:00Z,internal_transfer,web,25_to_99,18,3,93.23,false,0.250,1,0
2025-01-11T18:24:00Z,debit_purchase,mobile,100_to_499,15,0,16.14,false,0.359,0,0
2025-01-11T18:41:00Z,external_transfer,web,25_to_99,23,2,30.26,false,0.114,1,0
2025-01-11T18:58:00Z,atm_withdrawal,branch_assisted,100_to_499,21,3,15.21,false,0.213,0,0
2025-01-11T19:15:00Z,internal_transfer,web,2500_plus,6,2,10.13,false,0.346,0,0
2025-01-11T19:32:00Z,deposit,mobile,2500_plus,9,1,8.80,false,0.120,0,0
2025-01-11T19:49:00Z,atm_withdrawal,mobile,under_25,5,1,55.30,false,0.290,0,0
2025-01-11T20:06:00Z,debit_purchase,branch_assisted,25_to_99,17,2,6.98,false,0.170,0,0
2025-01-11T20:23:00Z,bill_payment,mobile,100_to_499,2,4,43.76,false,0.228,1,0
2025-01-11T20:40:00Z,debit_purchase,atm,25_to_99,11,0,51.40,false,0.204,0,0
2025-01-11T20:57:00Z,bill_payment,web,1000_to_2499,20,2,97.14,false,0.212,0,0
2025-01-11T21:14:00Z,debit_purchase,atm,25_to_99,11,3,17.62,false,0.156,1,1
2025-01-11T21:31:00Z,bill_payment,mobile,under_25,9,1,34.42,true,0.427,0,0
2025-01-11T21:48:00Z,deposit,mobile,25_to_99,13,1,87.78,false,0.279,1,0
2025-01-11T22:05:00Z,atm_withdrawal,mobile,25_to_99,17,1,39.23,false,0.327,0,0
2025-01-11T22:22:00Z,internal_transfer,web,1000_to_2499,23,2,93.59,false,0.492,1,0
2025-01-11T22:39:00Z,deposit,web,under_25,15,2,60.20,false,0.142,1,0
2025-01-11T22:56:00Z,bill_payment,mobile,under_25,23,4,113.22,true,0.078,1,0
2025-01-11T23:13:00Z,external_transfer,atm,100_to_499,14,0,35.40,false,0.392,0,0
2025-01-11T23:30:00Z,deposit,atm,25_to_99,19,2,9.58,false,0.089,0,0
2025-01-11T23:47:00Z,internal_transfer,mobile,under_25,6,1,4.23,false,0.371,1,1
2025-01-12T00:04:00Z,internal_transfer,atm,25_to_99,0,1,6.07,false,0.112,0,1
2025-01-12T00:21:00Z,debit_purchase,atm,25_to_99,23,2,25.88,false,0.342,0,0
2025-01-12T00:38:00Z,debit_purchase,branch_assisted,under_25,8,1,98.13,true,0.310,0,0
2025-01-12T00:55:00Z,deposit,branch_assisted,100_to_499,17,3,40.31,false,0.181,0,0
2025-01-12T01:12:00Z,external_transfer,branch_assisted,100_to_499,0,1,78.50,false,0.084,1,0
2025-01-12T01:29:00Z,debit_purchase,web,under_25,4,1,63.94,false,0.374,1,0
2025-01-12T01:46:00Z,debit_purchase,branch_assisted,1000_to_2499,12,2,38.23,false,0.186,0,0
2025-01-12T02:03:00Z,internal_transfer,web,25_to_99,22,2,77.27,false,0.558,2,1
2025-01-12T02:20:00Z,external_transfer,mobile,500_to_999,14,1,176.05,false,0.290,1,0
2025-01-12T02:37:00Z,atm_withdrawal,web,25_to_99,0,3,3.02,true,0.130,0,0
2025-01-12T02:54:00Z,bill_payment,web,100_to_499,6,1,42.74,false,0.177,0,0
2025-01-12T03:11:00Z,atm_withdrawal,branch_assisted,under_25,14,2,9.75,false,0.489,0,0
2025-01-12T03:28:00Z,atm_withdrawal,web,100_to_499,11,2,12.21,false,0.377,0,1
2025-01-12T03:45:00Z,atm_withdrawal,web,100_to_499,23,0,14.91,false,0.427,1,0
2025-01-12T04:02:00Z,atm_withdrawal,web,1000_to_2499,4,3,88.99,false,0.039,0,0
2025-01-12T04:19:00Z,internal_transfer,branch_assisted,2500_plus,1,2,46.98,false,0.099,0,0
2025-01-12T04:36:00Z,atm_withdrawal,atm,25_to_99,12,2,37.77,false,0.184,0,0
2025-01-12T04:53:00Z,debit_purchase,mobile,25_to_99,18,1,65.24,false,0.552,0,0
2025-01-12T05:10:00Z,bill_payment,branch_assisted,500_to_999,17,2,71.01,true,0.493,1,1
2025-01-12T05:27:00Z,bill_payment,mobile,100_to_499,3,0,28.34,true,0.235,0,0
2025-01-12T05:44:00Z,debit_purchase,web,500_to_999,4,4,91.83,false,0.069,0,0
2025-01-12T06:01:00Z,bill_payment,mobile,100_to_499,12,0,28.08,false,0.238,1,0
2025-01-12T06:18:00Z,bill_payment,mobile,500_to_999,11,2,10.90,false,0.114,0,0
2025-01-12T06:35:00Z,debit_purchase,mobile,under_25,15,2,111.35,false,0.252,0,0
2025-01-12T06:52:00Z,internal_transfer,web,25_to_99,0,4,6.33,false,0.081,2,1
2025-01-12T07:09:00Z,external_transfer,mobile,100_to_499,14,3,83.21,false,0.338,0,0
2025-01-12T07:26:00Z,external_transfer,mobile,100_to_499,6,2,74.43,false,0.427,0,0
2025-01-12T07:43:00Z,debit_purchase,mobile,under_25,7,2,26.33,false,0.344,1,1
2025-01-12T08:00:00Z,debit_purchase,mobile,25_to_99,12,0,16.93,false,0.432,0,0
2025-01-12T08:17:00Z,bill_payment,mobile,25_to_99,4,2,70.54,false,0.319,2,1
2025-01-12T08:34:00Z,debit_purchase,atm,under_25,13,1,27.75,true,0.371,1,1
2025-01-12T08:51:00Z,atm_withdrawal,mobile,1000_to_2499,14,2,16.82,false,0.140,0,0
2025-01-12T09:08:00Z,deposit,mobile,100_to_499,1,4,80.78,false,0.427,0,1
2025-01-12T09:25:00Z,atm_withdrawal,mobile,under_25,13,3,18.16,false,0.185,1,0
2025-01-12T09:42:00Z,atm_withdrawal,mobile,25_to_99,6,5,62.11,false,0.173,1,0
2025-01-12T09:59:00Z,bill_payment,web,100_to_499,6,2,5.12,false,0.176,0,0
2025-01-12T10:16:00Z,bill_payment,mobile,under_25,8,2,46.24,false,0.013,1,0
2025-01-12T10:33:00Z,bill_payment,mobile,25_to_99,18,3,31.80,false,0.505,0,0
2025-01-12T10:50:00Z,internal_transfer,web,under_25,14,1,40.31,true,0.302,0,0
2025-01-12T11:07:00Z,bill_payment,mobile,under_25,15,2,5.05,false,0.325,0,0
2025-01-12T11:24:00Z,bill_payment,mobile,500_to_999,17,2,33.89,false,0.535,1,1
2025-01-12T11:41:00Z,internal_transfer,mobile,25_to_99,1,6,6.84,false,0.379,1,0
2025-01-12T11:58:00Z,atm_withdrawal,mobile,2500_plus,14,3,70.09,false,0.160,1,0
2025-01-12T12:15:00Z,external_transfer,web,25_to_99,20,4,48.73,false,0.674,0,1
2025-01-12T12:32:00Z,debit_purchase,mobile,25_to_99,9,2,155.34,false,0.034,0,0
2025-01-12T12:49:00Z,debit_purchase,mobile,100_to_499,4,2,4.53,true,0.177,0,1
2025-01-12T13:06:00Z,atm_withdrawal,web,2500_plus,14,5,55.82,false,0.151,0,0
2025-01-12T13:23:00Z,debit_purchase,mobile,100_to_499,11,2,62.14,false,0.057,0,1
2025-01-12T13:40:00Z,atm_withdrawal,mobile,under_25,20,2,68.54,false,0.104,2,0
2025-01-12T13:57:00Z,external_transfer,atm,under_25,8,3,3.45,false,0.542,0,0
2025-01-12T14:14:00Z,bill_payment,mobile,25_to_99,13,4,99.48,false,0.207,0,0
2025-01-12T14:31:00Z,atm_withdrawal,web,100_to_499,22,2,3.23,false,0.052,1,0
2025-01-12T14:48:00Z,bill_payment,web,500_to_999,12,2,53.42,false,0.679,0,1
2025-01-12T15:05:00Z,internal_transfer,web,500_to_999,3,1,66.58,false,0.330,1,1
2025-01-12T15:22:00Z,debit_purchase,web,under_25,20,7,18.83,false,0.479,0,0
2025-01-12T15:39:00Z,external_transfer,mobile,500_to_999,21,2,30.09,true,0.415,0,0
2025-01-12T15:56:00Z,bill_payment,mobile,500_to_999,11,3,71.97,false,0.400,1,0
2025-01-12T16:13:00Z,debit_purchase,branch_assisted,25_to_99,11,4,26.13,true,0.140,0,0
2025-01-12T16:30:00Z,atm_withdrawal,mobile,100_to_499,1,2,0.51,false,0.442,0,0
2025-01-12T16:47:00Z,internal_transfer,web,500_to_999,9,4,143.64,false,0.375,0,1
2025-01-12T17:04:00Z,atm_withdrawal,web,2500_plus,13,4,19.53,false,0.468,0,1
2025-01-12T17:21:00Z,deposit,mobile,25_to_99,22,2,4.78,true,0.188,0,0
2025-01-12T17:38:00Z,internal_transfer,mobile,500_to_999,11,2,131.33,false,0.288,0,0
2025-01-12T17:55:00Z,bill_payment,branch_assisted,25_to_99,21,5,82.76,false,0.345,1,0
2025-01-12T18:12:00Z,debit_purchase,mobile,100_to_499,14,1,97.23,false,0.358,0,0
2025-01-12T18:29:00Z,external_transfer,branch_assisted,500_to_999,23,5,33.42,false,0.043,0,0
2025-01-12T18:46:00Z,debit_purchase,web,500_to_999,12,1,11.27,false,0.139,1,0
2025-01-12T19:03:00Z,deposit,mobile,100_to_499,5,2,127.45,false,0.184,1,0
