timestamp,query_family,rows_expected_band,join_count,filter_count,uses_sort,uses_aggregation,uses_grouping,current_db_connections,current_queue_depth,recent_db_latency_ms,requests_per_minute,query_duration_ms
2026-01-03T21:55:00Z,member_search,medium,4,1,true,false,false,37,0,127.85,338.72,557.56
2026-01-03T22:00:00Z,account_summary,tiny,2,5,true,true,false,45,0,128.29,379.18,371.66
2026-01-03T22:05:00Z,statement_lookup,medium,4,5,true,false,false,19,0,91.13,231.26,591.96
2026-01-03T22:10:00Z,transfer_history,medium,1,4,false,true,true,32,0,98.69,243.79,654.94
2026-01-03T22:15:00Z,transfer_history,tiny,1,3,false,false,false,51,5,181.30,383.92,365.49
2026-01-03T22:20:00Z,transaction_history,small,3,5,false,false,false,33,0,72.59,322.05,449.39
2026-01-03T22:25:00Z,statement_lookup,small,0,4,false,false,false,14,0,82.39,261.13,172.67
2026-01-03T22:30:00Z,statement_lookup,large,3,3,true,false,false,39,2,101.48,310.72,937.34
2026-01-03T22:35:00Z,transaction_history,medium,1,1,true,false,false,41,0,124.68,337.57,474.18
2026-01-03T22:40:00Z,transaction_history,small,4,4,false,false,false,55,0,138.92,380.77,492.20
2026-01-03T22:45:00Z,account_summary,medium,2,6,true,false,false,43,8,122.66,328.48,563.38
2026-01-03T22:50:00Z,transfer_history,medium,2,3,true,false,false,54,2,145.07,284.39,613.49
2026-01-03T22:55:00Z,transfer_history,small,3,5,false,false,false,30,0,112.39,293.26,438.36
2026-01-03T23:00:00Z,account_summary,large,4,6,false,false,false,29,0,86.69,374.51,678.89
2026-01-03T23:05:00Z,statement_lookup,small,4,3,true,false,false,36,0,120.25,424.40,470.52
2026-01-03T23:10:00Z,statement_lookup,small,4,1,false,false,false,46,0,90.62,368.00,385.60
2026-01-03T23:15:00Z,account_summary,large,3,3,true,true,true,46,3,99.00,365.38,1047.98
2026-01-03T23:20:00Z,statement_lookup,tiny,2,5,false,true,false,47,0,150.07,328.16,419.93
2026-01-03T23:25:00Z,account_summary,very_large,3,1,true,false,false,44,0,136.84,390.65,840.49
2026-01-03T23:30:00Z,member_search,large,0,3,false,true,true,40,0,120.23,274.00,800.15
2026-01-03T23:35:00Z,statement_lookup,small,3,4,true,true,true,35,3,115.58,307.02,654.62
2026-01-03T23:40:00Z,transaction_history,small,0,5,true,true,false,42,0,113.88,243.56,508.09
2026-01-03T23:45:00Z,account_summary,small,0,3,true,false,false,25,0,91.64,259.20,251.96
2026-01-03T23:50:00Z,transfer_history,very_large,1,6,false,false,false,42,4,117.19,262.66,1213.21
2026-01-03T23:55:00Z,transfer_history,large,1,3,false,false,false,50,0,162.19,290.65,735.56
2026-01-04T00:00:00Z,transfer_history,tiny,2,1,false,false,false,49,1,126.40,328.10,294.43
2026-01-04T00:05:00Z,transaction_history,medium,4,1,false,false,false,30,0,123.54,328.52,592.27
2026-01-04T00:10:00Z,statement_lookup,medium,1,5,false,true,true,40,0,129.74,360.03,361.10
2026-01-04T00:15:00Z,statement_lookup,very_large,4,5,false,false,false,42,0,140.78,283.17,1101.39
2026-01-04T00:20:00Z,member_search,medium,2,5,true,false,false,49,1,176.78,299.28,443.78
2026-01-04T00:25:00Z,transaction_history,medium,4,3,true,true,false,52,3,138.40,362.60,868.44
2026-01-04T00:30:00Z,transaction_history,small,4,6,true,false,false,46,3,134.59,400.34,694.23
2026-01-04T00:35:00Z,transfer_history,small,3,5,false,false,false,27,0,99.34,260.15,366.98
2026-01-04T00:40:00Z,statement_lookup,small,1,1,true,true,true,42,1,158.52,305.51,394.43
2026-01-04T00:45:00Z,verification_audit,tiny,2,5,true,false,false,27,0,82.83,299.36,408.98
2026-01-04T00:50:00Z,verification_audit,medium,2,5,false,false,false,44,0,92.36,235.67,506.89
2026-01-04T00:55:00Z,transaction_history,very_large,3,2,false,true,true,31,0,100.16,194.40,1370.84
2026-01-04T01:00:00Z,transaction_history,small,2,3,true,true,false,44,3,142.14,256.25,736.54
2026-01-04T01:05:00Z,account_summary,small,1,3,false,false,false,50,1,135.53,319.73,294.27
2026-01-04T01:10:00Z,account_summary,medium,4,1,false,false,false,37,0,120.75,260.33,331.59
2026-01-04T01:15:00Z,transaction_history,very_large,1,4,false,false,false,41,0,116.66,381.78,947.90
2026-01-04T01:20:00Z,verification_audit,small,1,4,false,true,true,35,0,100.05,338.25,514.98
2026-01-04T01:25:00Z,account_summary,tiny,1,5,true,true,false,42,0,126.07,171.47,342.29
2026-01-04T01:30:00Z,transfer_history,small,2,3,true,false,false,56,7,179.95,243.85,553.37
2026-01-04T01:35:00Z,verification_audit,medium,1,6,false,true,false,61,1,177.13,352.56,550.66
2026-01-04T01:40:00Z,member_search,large,3,5,false,false,false,35,0,139.09,376.19,751.80
2026-01-04T01:45:00Z,member_search,small,3,3,false,false,false,35,0,96.14,348.19,322.28
2026-01-04T01:50:00Z,transfer_history,small,0,4,true,true,false,21,0,76.39,262.85,338.35
2026-01-04T01:55:00Z,transaction_history,medium,1,1,false,true,false,50,1,121.03,386.71,567.06
2026-01-04T02:00:00Z,member_search,small,4,4,false,true,true,27,0,75.56,234.23,489.73
2026-01-04T02:05:00Z,transaction_history,small,1,1,false,true,true,29,0,112.66,242.53,577.24
2026-01-04T02:10:00Z,transaction_history,very_large,1,5,true,true,false,27,0,107.08,277.84,1148.59
2026-01-04T02:15:00Z,account_summary,medium,2,4,true,false,false,40,0,126.53,305.82,365.15
2026-01-04T02:20:00Z,statement_lookup,small,4,2,false,false,false,41,3,144.31,312.83,445.76
2026-01-04T02:25:00Z,transaction_history,medium,1,3,false,false,false,42,0,117.51,284.24,333.63
2026-01-04T02:30:00Z,verification_audit,medium,1,2,false,false,false,54,0,143.01,337.51,648.26
2026-01-04T02:35:00Z,statement_lookup,large,4,2,true,true,true,40,0,127.37,209.87,939.47
2026-01-04T02:40:00Z,transaction_history,medium,1,1,false,true,true,50,4,153.92,414.85,619.62
2026-01-04T02:45:00Z,account_summary,small,0,4,false,false,false,47,0,156.83,290.08,212.89
2026-01-04T02:50:00Z,account_summary,large,1,6,true,false,false,30,0,88.79,333.98,861.52
2026-01-04T02:55:00Z,statement_lookup,large,1,6,true,false,false,51,0,162.28,329.42,714.05
2026-01-04T03:00:00Z,member_search,small,1,1,false,false,false,26,0,100.58,384.01,264.09
2026-01-04T03:05:00Z,transaction_history,medium,2,3,false,false,false,30,0,101.87,399.93,481.84
2026-01-04T03:10:00Z,transfer_history,small,1,3,true,true,true,39,4,131.87,380.17,732.15
2026-01-04T03:15:00Z,verification_audit,medium,2,1,true,false,false,41,0,125.72,278.20,640.58
2026-01-04T03:20:00Z,member_search,medium,4,3,false,false,false,45,2,137.37,287.05,607.40
2026-01-04T03:25:00Z,transaction_history,small,4,3,false,false,false,56,8,184.57,330.91,432.88
2026-01-04T03:30:00Z,statement_lookup,very_large,3,1,false,false,false,23,0,104.01,213.70,944.86
2026-01-04T03:35:00Z,member_search,tiny,1,4,false,false,false,42,4,122.89,286.86,282.82
2026-01-04T03:40:00Z,transaction_history,medium,3,4,false,false,false,46,3,129.34,436.86,566.30
2026-01-04T03:45:00Z,account_summary,large,0,6,false,false,false,37,3,99.30,296.91,466.36
2026-01-04T03:50:00Z,member_search,medium,2,3,false,true,false,28,0,100.79,310.98,335.32
2026-01-04T03:55:00Z,transaction_history,small,3,3,true,false,false,18,0,73.02,350.95,427.08
2026-01-04T04:00:00Z,member_search,large,1,6,true,true,false,49,1,147.78,347.82,921.08
2026-01-04T04:05:00Z,transaction_history,small,3,5,true,false,false,22,0,90.40,229.56,432.48
2026-01-04T04:10:00Z,statement_lookup,large,4,3,false,true,false,48,11,218.61,352.96,888.12
2026-01-04T04:15:00Z,verification_audit,small,3,6,false,false,false,51,7,178.74,372.50,638.98
2026-01-04T04:20:00Z,statement_lookup,small,3,5,false,true,true,22,0,104.34,213.68,521.42
2026-01-04T04:25:00Z,statement_lookup,medium,4,5,true,false,false,43,0,96.43,309.65,393.93
2026-01-04T04:30:00Z,member_search,large,4,2,true,false,false,45,0,121.95,298.96,1061.19
2026-01-04T04:35:00Z,account_summary,large,2,5,true,false,false,23,0,83.07,261.20,852.83
2026-01-04T04:40:00Z,statement_lookup,small,2,4,true,false,false,38,0,90.70,306.17,347.65
2026-01-04T04:45:00Z,statement_lookup,medium,2,3,false,true,true,35,4,121.09,322.64,575.24
2026-01-04T04:50:00Z,member_search,tiny,2,3,true,false,false,42,6,152.38,292.64,481.62
2026-01-04T04:55:00Z,member_search,large,2,1,true,false,false,30,0,103.55,296.53,871.48
2026-01-04T05:00:00Z,transfer_history,very_large,4,3,true,false,false,28,0,96.89,352.16,1209.17
2026-01-04T05:05:00Z,member_search,small,2,1,false,true,false,35,0,132.01,312.78,414.95
2026-01-04T05:10:00Z,account_summary,large,0,1,false,true,false,48,0,141.17,301.24,553.44
2026-01-04T05:15:00Z,verification_audit,small,4,3,true,true,true,39,0,103.38,336.57,790.57
2026-01-04T05:20:00Z,verification_audit,small,0,5,false,false,false,33,0,97.44,345.57,314.97
2026-01-04T05:25:00Z,statement_lookup,medium,4,3,false,true,false,44,8,154.26,258.41,809.40
2026-01-04T05:30:00Z,member_search,small,0,6,false,false,false,44,0,128.72,269.12,233.36
2026-01-04T05:35:00Z,member_search,large,3,5,false,false,false,49,0,92.96,432.15,881.70
2026-01-04T05:40:00Z,transfer_history,tiny,3,4,false,true,true,45,0,136.78,348.36,559.02
2026-01-04T05:45:00Z,account_summary,medium,1,2,false,false,false,36,0,106.57,272.32,357.08
2026-01-04T05:50:00Z,transfer_history,tiny,3,4,true,false,false,47,1,120.67,302.81,475.25
2026-01-04T05:55:00Z,transfer_history,very_large,0,1,false,false,false,50,3,174.50,316.65,1086.51
2026-01-04T06:00:00Z,transfer_history,small,4,3,false,false,false,52,0,173.48,326.21,475.41
2026-01-04T06:05:00Z,account_summary,very_large,2,4,false,false,false,38,12,170.02,208.14,1241.12
2026-01-04T06:10:00Z,statement_lookup,small,1,2,false,true,true,44,0,112.86,216.70,402.14
2026-01-04T06:15:00Z,verification_audit,tiny,4,6,false,false,false,43,0,110.61,337.19,397.80
2026-01-04T06:20:00Z,transfer_history,small,3,3,false,false,false,31,0,77.15,208.95,345.11
2026-01-04T06:25:00Z,transfer_history,small,1,3,false,false,false,35,0,116.31,275.01,311.42
2026-01-04T06:30:00Z,transaction_history,tiny,1,3,false,false,false,45,0,116.34,372.05,194.40
2026-01-04T06:35:00Z,transfer_history,small,0,6,false,true,false,48,0,116.47,364.32,395.83
2026-01-04T06:40:00Z,account_summary,small,4,5,true,false,false,31,0,87.94,257.94,343.37
2026-01-04T06:45:00Z,transaction_history,medium,1,5,false,false,false,39,0,114.07,362.27,407.04
2026-01-04T06:50:00Z,verification_audit,very_large,0,5,false,true,true,39,0,94.91,271.95,1148.82
2026-01-04T06:55:00Z,transaction_history,very_large,2,2,false,true,false,38,4,162.81,369.53,1222.94
2026-01-04T07:00:00Z,account_summary,small,0,3,false,false,false,61,10,190.72,475.63,276.16
2026-01-04T07:05:00Z,statement_lookup,medium,3,3,false,false,false,34,0,114.35,469.77,472.75
2026-01-04T07:10:00Z,member_search,very_large,0,6,true,false,false,52,0,169.08,432.60,1257.62
2026-01-04T07:15:00Z,member_search,medium,3,2,false,true,true,39,6,153.21,483.00,719.34
2026-01-04T07:20:00Z,verification_audit,medium,2,4,true,false,false,35,0,108.09,500.58,392.36
2026-01-04T07:25:00Z,member_search,large,1,4,false,false,false,47,8,162.04,496.30,723.89
2026-01-04T07:30:00Z,member_search,medium,2,2,true,false,false,40,0,82.18,414.12,501.87
2026-01-04T07:35:00Z,verification_audit,small,3,3,false,false,false,61,9,177.56,498.35,583.57
2026-01-04T07:40:00Z,verification_audit,medium,2,6,false,true,true,66,12,230.93,485.14,768.31
2026-01-04T07:45:00Z,account_summary,tiny,4,2,true,false,false,50,5,172.68,465.06,375.76
2026-01-04T07:50:00Z,transfer_history,medium,0,4,true,false,false,60,8,193.72,576.80,579.19
2026-01-04T07:55:00Z,statement_lookup,large,1,6,true,true,true,54,0,126.68,390.29,956.75
2026-01-04T08:00:00Z,transfer_history,small,3,4,false,true,true,46,0,128.18,526.65,483.71
2026-01-04T08:05:00Z,verification_audit,medium,3,5,true,false,false,39,0,133.13,576.81,687.02
2026-01-04T08:10:00Z,account_summary,small,4,3,true,false,false,64,3,149.58,594.59,644.79
2026-01-04T08:15:00Z,transfer_history,small,1,3,false,true,true,63,8,206.17,593.01,657.62
2026-01-04T08:20:00Z,statement_lookup,tiny,2,3,true,true,true,52,0,158.11,638.99,470.51
2026-01-04T08:25:00Z,transfer_history,tiny,2,4,false,true,false,57,0,153.16,519.78,466.73
2026-01-04T08:30:00Z,member_search,medium,2,4,false,false,false,47,0,112.90,596.91,433.66
2026-01-04T08:35:00Z,statement_lookup,medium,4,2,false,false,false,51,6,141.74,632.64,566.04
2026-01-04T08:40:00Z,transfer_history,small,1,1,false,true,false,46,0,101.31,571.35,329.48
2026-01-04T08:45:00Z,transaction_history,large,3,1,true,false,false,50,4,186.16,568.33,1079.97
2026-01-04T08:50:00Z,transaction_history,medium,0,6,false,true,false,54,8,179.73,595.51,567.68
2026-01-04T08:55:00Z,account_summary,small,3,5,true,true,true,46,0,142.86,580.88,601.72
2026-01-04T09:00:00Z,member_search,medium,0,4,false,true,false,72,10,242.65,688.81,520.16
2026-01-04T09:05:00Z,transfer_history,tiny,4,4,false,false,false,66,6,191.71,621.97,606.43
2026-01-04T09:10:00Z,verification_audit,medium,3,5,true,false,false,65,7,190.11,714.88,817.28
2026-01-04T09:15:00Z,account_summary,medium,2,5,false,false,false,57,2,137.27,745.72,241.04
2026-01-04T09:20:00Z,transaction_history,medium,2,1,false,false,false,69,1,157.19,653.46,519.88
2026-01-04T09:25:00Z,member_search,medium,1,3,false,false,false,66,9,213.21,760.04,597.42
2026-01-04T09:30:00Z,statement_lookup,small,2,3,false,false,false,65,14,202.17,622.41,541.53
2026-01-04T09:35:00Z,transaction_history,very_large,3,3,true,true,true,62,9,173.32,635.49,1687.82
2026-01-04T09:40:00Z,account_summary,tiny,3,6,true,false,false,53,1,141.54,668.27,409.39
2026-01-04T09:45:00Z,statement_lookup,medium,1,2,true,false,false,43,0,87.76,631.07,341.89
2026-01-04T09:50:00Z,account_summary,large,0,2,false,false,false,38,0,92.87,564.56,420.95
2026-01-04T09:55:00Z,account_summary,tiny,4,6,false,false,false,48,4,162.69,516.35,320.46
2026-01-04T10:00:00Z,transaction_history,large,3,6,true,true,false,73,17,258.07,770.19,1551.17
2026-01-04T10:05:00Z,transaction_history,large,1,4,true,false,false,62,0,164.80,749.42,881.71
2026-01-04T10:10:00Z,verification_audit,large,1,2,false,true,false,53,2,168.53,743.22,777.83
2026-01-04T10:15:00Z,transaction_history,small,2,6,false,false,false,59,13,187.37,744.25,731.44
2026-01-04T10:20:00Z,verification_audit,large,2,5,true,false,false,69,7,223.07,751.96,1085.08
2026-01-04T10:25:00Z,transaction_history,large,1,2,false,false,false,52,9,180.71,787.59,717.76
2026-01-04T10:30:00Z,member_search,small,2,3,true,false,false,71,0,175.86,759.97,552.23
2026-01-04T10:35:00Z,account_summary,small,0,1,true,false,false,67,19,275.54,672.23,561.79
2026-01-04T10:40:00Z,transaction_history,large,4,4,true,true,true,63,14,176.03,799.64,1427.94
2026-01-04T10:45:00Z,transaction_history,small,2,1,true,true,true,73,17,235.23,787.14,983.69
2026-01-04T10:50:00Z,account_summary,large,3,1,true,false,false,67,7,169.87,739.90,1065.49
2026-01-04T10:55:00Z,member_search,medium,3,3,false,true,false,74,23,278.24,715.16,988.06
2026-01-04T11:00:00Z,member_search,large,2,1,true,false,false,72,17,240.99,903.06,1226.63
2026-01-04T11:05:00Z,member_search,small,0,4,false,false,false,50,12,156.55,702.96,404.23
2026-01-04T11:10:00Z,member_search,large,2,2,false,false,false,72,21,239.40,783.44,1149.05
2026-01-04T11:15:00Z,account_summary,small,4,2,false,false,false,56,9,184.94,814.13,498.21
2026-01-04T11:20:00Z,member_search,small,3,4,false,true,true,69,4,217.05,811.63,696.29
2026-01-04T11:25:00Z,transaction_history,small,4,5,true,false,false,77,14,217.58,900.47,871.51
2026-01-04T11:30:00Z,account_summary,medium,2,3,true,false,false,59,1,117.61,732.47,501.86
2026-01-04T11:35:00Z,transaction_history,large,1,6,true,false,false,57,2,147.88,892.83,831.79
2026-01-04T11:40:00Z,member_search,medium,1,2,false,false,false,62,3,167.30,773.82,441.69
2026-01-04T11:45:00Z,transaction_history,small,1,4,false,false,false,62,16,219.77,802.53,804.30
2026-01-04T11:50:00Z,transaction_history,small,4,2,false,false,false,65,16,239.60,809.14,1170.29
2026-01-04T11:55:00Z,transfer_history,tiny,3,3,true,true,false,59,8,192.02,777.46,705.25
2026-01-04T12:00:00Z,account_summary,medium,2,5,true,false,false,53,6,155.04,770.99,556.59
2026-01-04T12:05:00Z,account_summary,medium,1,6,false,false,false,59,3,151.97,807.87,549.53
2026-01-04T12:10:00Z,transfer_history,large,1,3,false,false,false,60,12,209.60,764.90,845.81
2026-01-04T12:15:00Z,member_search,large,3,5,false,false,false,66,7,182.05,886.50,873.07
2026-01-04T12:20:00Z,transaction_history,very_large,2,4,true,true,false,80,13,242.74,865.57,1864.75
2026-01-04T12:25:00Z,transaction_history,large,2,4,false,false,false,70,5,199.16,827.81,925.88
2026-01-04T12:30:00Z,account_summary,medium,2,1,false,false,false,76,10,217.05,876.35,651.13
2026-01-04T12:35:00Z,member_search,small,1,2,false,false,false,64,2,165.26,865.75,347.41
2026-01-04T12:40:00Z,transaction_history,medium,3,3,true,false,false,60,12,203.33,925.63,806.00
2026-01-04T12:45:00Z,transaction_history,medium,2,5,true,false,false,62,8,211.16,807.78,727.59
2026-01-04T12:50:00Z,member_search,very_large,4,3,true,false,false,64,7,216.43,995.57,1879.42
2026-01-04T12:55:00Z,transfer_history,very_large,1,2,false,false,false,55,8,192.47,773.32,1102.66
2026-01-04T13:00:00Z,member_search,very_large,0,3,false,true,true,73,12,222.08,911.11,1456.87
2026-01-04T13:05:00Z,transaction_history,very_large,0,1,false,false,false,55,0,138.42,761.69,987.54
2026-01-04T13:10:00Z,transaction_history,small,1,5,false,true,false,57,4,131.01,789.12,574.85
2026-01-04T13:15:00Z,account_summary,medium,4,2,false,true,true,74,21,250.60,763.55,1291.04
2026-01-04T13:20:00Z,statement_lookup,tiny,1,6,false,false,false,68,17,250.86,849.52,705.34
2026-01-04T13:25:00Z,transfer_history,tiny,1,5,false,true,true,76,13,217.17,904.06,786.89
2026-01-04T13:30:00Z,verification_audit,small,0,3,false,false,false,70,5,193.58,808.11,391.91
2026-01-04T13:35:00Z,transaction_history,small,3,6,false,false,false,65,10,193.65,836.29,543.06
2026-01-04T13:40:00Z,transfer_history,small,1,6,false,false,false,67,10,189.90,765.56,416.79
2026-01-04T13:45:00Z,account_summary,small,2,3,false,true,true,72,15,229.55,846.24,677.02
2026-01-04T13:50:00Z,transaction_history,small,0,3,false,false,false,69,16,250.76,713.87,540.42
2026-01-04T13:55:00Z,member_search,medium,2,2,false,false,false,62,16,222.73,707.39,768.96
2026-01-04T14:00:00Z,transaction_history,large,0,3,true,false,false,60,12,212.98,702.20,1030.74
2026-01-04T14:05:00Z,member_search,large,1,6,true,false,false,69,9,222.98,771.43,1226.29
2026-01-04T14:10:00Z,member_search,medium,4,5,true,true,true,65,11,206.30,780.51,1021.24
2026-01-04T14:15:00Z,account_summary,large,1,3,false,false,false,50,0,111.96,715.05,585.47
2026-01-04T14:20:00Z,account_summary,large,3,5,true,true,true,63,16,246.46,806.54,1509.80
2026-01-04T14:25:00Z,transaction_history,large,4,5,false,false,false,61,10,213.23,730.41,1119.74
2026-01-04T14:30:00Z,account_summary,medium,2,3,true,true,true,61,0,207.66,773.67,747.06
2026-01-04T14:35:00Z,verification_audit,tiny,0,5,true,false,false,56,17,190.32,754.46,638.26
2026-01-04T14:40:00Z,account_summary,very_large,0,1,false,false,false,76,17,270.41,800.68,1511.73
2026-01-04T14:45:00Z,verification_audit,small,2,1,true,true,true,75,7,187.57,788.34,777.12
2026-01-04T14:50:00Z,transaction_history,tiny,0,2,false,false,false,73,7,208.11,832.15,487.61
2026-01-04T14:55:00Z,transfer_history,tiny,4,6,true,false,false,56,9,200.71,684.26,656.64
2026-01-04T15:00:00Z,transfer_history,very_large,3,5,false,false,false,63,14,226.69,757.47,1215.75
2026-01-04T15:05:00Z,transaction_history,large,1,4,false,false,false,57,0,145.48,734.21,751.25
2026-01-04T15:10:00Z,member_search,small,4,3,false,false,false,68,13,207.33,606.26,810.65
2026-01-04T15:15:00Z,account_summary,small,4,3,false,false,false,75,10,187.19,814.81,518.05
2026-01-04T15:20:00Z,member_search,tiny,0,4,true,false,false,55,10,197.82,563.78,397.47
2026-01-04T15:25:00Z,verification_audit,small,0,4,true,false,false,49,0,130.42,674.20,277.30
2026-01-04T15:30:00Z,statement_lookup,medium,1,5,true,false,false,68,10,204.50,569.49,650.34
2026-01-04T15:35:00Z,member_search,medium,4,3,false,false,false,50,2,115.67,666.52,513.72
2026-01-04T15:40:00Z,member_search,medium,1,1,false,true,false,69,8,216.86,716.28,784.12
2026-01-04T15:45:00Z,account_summary,large,4,2,true,false,false,54,6,148.96,630.07,813.91
2026-01-04T15:50:00Z,transaction_history,medium,4,5,true,true,true,62,0,147.80,713.84,871.61
2026-01-04T15:55:00Z,statement_lookup,small,0,6,false,false,false,72,18,249.52,676.13,469.66
2026-01-04T16:00:00Z,account_summary,medium,3,1,false,true,true,50,5,179.61,605.14,503.34
2026-01-04T16:05:00Z,transfer_history,tiny,3,5,false,true,false,56,2,164.22,632.80,387.86
2026-01-04T16:10:00Z,member_search,small,0,4,false,false,false,57,0,144.80,645.21,253.43
2026-01-04T16:15:00Z,account_summary,small,3,6,true,true,false,35,0,100.48,600.81,504.94
2026-01-04T16:20:00Z,account_summary,large,3,4,true,false,false,48,4,122.66,455.67,941.59
2026-01-04T16:25:00Z,transfer_history,small,3,5,false,false,false,54,3,161.32,598.53,409.26
2026-01-04T16:30:00Z,transfer_history,very_large,2,2,false,true,false,58,12,199.67,587.85,1303.19
2026-01-04T16:35:00Z,transaction_history,tiny,1,5,false,false,false,55,10,183.28,577.11,407.30
2026-01-04T16:40:00Z,account_summary,very_large,0,1,true,false,false,45,0,129.05,573.94,1096.15
2026-01-04T16:45:00Z,account_summary,medium,2,3,true,true,false,49,0,114.64,663.79,499.28
2026-01-04T16:50:00Z,transfer_history,medium,1,2,false,true,false,42,0,136.71,508.24,566.90
2026-01-04T16:55:00Z,statement_lookup,small,0,6,true,false,false,34,0,98.72,601.66,236.77
2026-01-04T17:00:00Z,transaction_history,medium,0,3,true,true,true,40,0,97.89,476.98,693.53
2026-01-04T17:05:00Z,member_search,very_large,4,5,true,false,false,53,7,147.64,352.93,1306.59
2026-01-04T17:10:00Z,account_summary,large,2,2,false,false,false,34,0,124.91,396.53,501.85
2026-01-04T17:15:00Z,member_search,medium,4,4,false,false,false,61,4,176.15,523.42,601.17
2026-01-04T17:20:00Z,account_summary,very_large,1,4,false,false,false,54,6,188.45,455.62,940.66
2026-01-04T17:25:00Z,transaction_history,large,0,2,false,true,true,40,8,182.15,437.85,834.32
2026-01-04T17:30:00Z,statement_lookup,very_large,1,6,false,true,false,44,0,106.00,422.92,1017.98
2026-01-04T17:35:00Z,transfer_history,tiny,2,5,true,false,false,40,1,138.06,440.99,505.31
2026-01-04T17:40:00Z,transaction_history,small,0,6,true,false,false,44,5,154.31,419.71,515.27
2026-01-04T17:45:00Z,transaction_history,small,2,5,true,false,false,49,5,163.57,476.05,613.73
2026-01-04T17:50:00Z,account_summary,very_large,2,1,false,false,false,56,5,159.45,465.18,1018.60
2026-01-04T17:55:00Z,transfer_history,small,2,1,true,true,false,36,0,122.08,506.83,545.11
2026-01-04T18:00:00Z,verification_audit,tiny,1,3,false,false,false,25,0,102.37,316.09,414.83
2026-01-04T18:05:00Z,account_summary,medium,1,2,false,true,true,23,0,83.31,356.84,474.66
2026-01-04T18:10:00Z,verification_audit,very_large,3,4,false,true,false,38,0,109.75,321.66,1141.50
2026-01-04T18:15:00Z,account_summary,small,3,4,true,false,false,33,0,124.18,254.32,379.70
2026-01-04T18:20:00Z,transaction_history,small,1,6,true,false,false,29,0,98.87,279.88,430.03
2026-01-04T18:25:00Z,transaction_history,large,0,4,false,true,false,26,0,131.61,226.28,942.28
2026-01-04T18:30:00Z,account_summary,tiny,0,3,false,true,false,16,0,104.66,216.79,187.66
2026-01-04T18:35:00Z,member_search,small,2,4,false,false,false,38,0,143.76,387.73,352.59
2026-01-04T18:40:00Z,statement_lookup,medium,0,2,true,false,false,38,0,79.51,337.03,422.64
2026-01-04T18:45:00Z,member_search,medium,2,5,true,false,false,37,0,101.42,328.34,538.70
2026-01-04T18:50:00Z,transaction_history,small,0,5,true,false,false,49,0,135.48,327.17,484.94
2026-01-04T18:55:00Z,transfer_history,small,2,4,true,false,false,43,0,129.89,275.01,514.88
2026-01-04T19:00:00Z,transaction_history,tiny,2,4,true,false,false,36,0,117.56,273.73,295.29
2026-01-04T19:05:00Z,verification_audit,large,0,2,false,false,false,49,10,161.02,382.37,799.96
2026-01-04T19:10:00Z,transfer_history,large,2,3,true,false,false,38,0,135.27,272.59,779.83
2026-01-04T19:15:00Z,account_summary,medium,0,1,false,false,false,49,0,155.36,280.66,371.67
2026-01-04T19:20:00Z,transaction_history,very_large,0,3,true,false,false,25,0,70.74,330.21,1258.93
2026-01-04T19:25:00Z,member_search,large,2,4,true,false,false,29,0,96.34,311.96,792.53
2026-01-04T19:30:00Z,member_search,small,1,2,false,false,false,30,0,130.67,323.67,315.51
2026-01-04T19:35:00Z,transaction_history,small,4,4,true,false,false,52,4,134.20,274.73,559.38
2026-01-04T19:40:00Z,verification_audit,small,1,5,true,false,false,65,1,169.87,336.66,544.06
2026-01-04T19:45:00Z,member_search,small,3,5,true,true,true,51,10,188.71,346.72,461.08
2026-01-04T19:50:00Z,member_search,tiny,0,5,true,true,true,33,0,81.96,361.87,306.97
2026-01-04T19:55:00Z,account_summary,small,3,2,false,true,false,45,0,116.03,260.77,471.89
2026-01-04T20:00:00Z,transaction_history,small,3,3,false,true,true,38,2,96.24,314.87,469.37
2026-01-04T20:05:00Z,statement_lookup,large,1,3,false,true,true,32,0,121.38,318.47,778.24
2026-01-04T20:10:00Z,member_search,small,0,3,true,true,true,43,0,155.94,281.39,436.58
2026-01-04T20:15:00Z,statement_lookup,medium,1,1,false,false,false,41,4,169.83,315.42,432.30
2026-01-04T20:20:00Z,transaction_history,very_large,4,4,true,true,false,41,0,130.50,309.72,1561.79
2026-01-04T20:25:00Z,transaction_history,very_large,3,1,false,false,false,40,0,78.60,378.19,1045.17
2026-01-04T20:30:00Z,transaction_history,medium,4,3,false,true,false,40,8,144.31,298.18,842.19
2026-01-04T20:35:00Z,transaction_history,medium,2,1,true,true,false,37,0,106.72,346.57,547.52
2026-01-04T20:40:00Z,member_search,large,3,3,false,false,false,34,0,102.18,306.47,695.55
2026-01-04T20:45:00Z,verification_audit,large,0,4,true,false,false,30,0,92.80,328.14,1025.74
2026-01-04T20:50:00Z,statement_lookup,tiny,0,1,true,false,false,36,0,113.19,378.69,256.33
2026-01-04T20:55:00Z,account_summary,very_large,1,3,true,false,false,25,2,104.98,178.25,1036.88
2026-01-04T21:00:00Z,account_summary,small,0,4,true,false,false,40,0,98.59,318.32,260.46
2026-01-04T21:05:00Z,member_search,small,1,3,true,false,false,29,0,91.94,194.64,408.86
2026-01-04T21:10:00Z,transaction_history,medium,1,6,false,false,false,44,10,176.06,391.72,774.42
2026-01-04T21:15:00Z,transfer_history,small,0,1,true,false,false,30,0,97.17,272.88,273.44
